request_id,timestamp,endpoint,http_method,user_segment,user_id,param_complexity,param_count,payload_size_kb,is_cached,server_load,downstream_count,downstream_degraded_count,downstream_max_latency_ms,downstream_total_latency_ms,has_downstream_degradation,has_downstream_outage,response_time_ms
req_360257,2026-05-19 20:44:59.826584,/api/inventory,DELETE,bot,user_151,simple,3,9,False,0.27,2,0,22.899311739053097,26.69716221297701,False,False,758.3506439335551
req_737814,2026-05-19 20:48:59.826584,/api/reports,DELETE,new,user_26,simple,3,1,False,0.81,3,1,500.0,552.4137313629077,False,True,3380.109412389462
req_301390,2026-05-19 20:50:56.826584,/api/users,PUT,vip,user_427,medium,5,13,False,0.76,2,0,26.128940170427605,29.84744919755878,False,False,194.87121577708723
req_299276,2026-05-19 20:57:09.826584,/api/search,POST,internal,user_401,complex,10,200,False,0.58,2,0,30.542873084127095,48.71291066614581,False,False,570.0496624656563
req_613823,2026-05-19 20:57:52.826584,/api/products,PUT,bot,user_451,complex,11,120,False,0.41,2,0,26.951619047341,51.10102591261936,False,False,310.2784252595052
req_119779,2026-05-19 20:58:29.826584,/api/auth/login,POST,vip,user_235,complex,13,106,False,0.6,2,1,75.0,110.29851237048751,True,False,949.7228695257613
req_930124,2026-05-19 20:59:36.826584,/api/users,GET,regular,user_559,medium,8,25,False,0.41,2,0,7.893101893916395,11.119763833512938,False,False,200.03235897500593
req_204134,2026-05-19 21:00:09.826584,/api/orders,DELETE,internal,user_208,simple,3,10,False,0.77,3,0,30.13301417808713,72.9589199356464,False,False,233.47454861372267
req_745143,2026-05-19 21:00:45.826584,/api/orders,DELETE,new,user_755,complex,11,105,False,0.24,3,0,29.302482225818768,73.69154609174056,False,False,620.6447951609365
req_378893,2026-05-19 21:05:06.826584,/api/search,PUT,new,user_297,simple,2,7,True,0.6,2,0,22.73457658749868,39.67131778773755,False,False,371.635218183626
req_780444,2026-05-19 21:06:46.826584,/api/inventory,POST,internal,user_275,complex,11,129,False,0.41,2,0,25.28323434550337,31.632229998195776,False,False,306.69883493287495
req_322792,2026-05-19 21:07:59.826584,/api/users,PUT,bot,user_992,simple,3,7,False,0.88,2,0,18.690405115811792,23.723859236013276,False,False,190.260653693042
req_499019,2026-05-19 21:14:49.826584,/api/reports,POST,regular,user_955,simple,2,4,True,0.34,3,0,37.447439804147194,97.45182932115898,False,False,793.4695066214704
req_763581,2026-05-19 21:16:20.826584,/api/auth/login,GET,regular,user_56,simple,2,10,False,0.68,2,0,45.22859997396337,72.92322241476197,False,False,384.1695508246588
req_634165,2026-05-19 21:17:42.826584,/api/orders,PUT,bot,user_954,medium,8,39,False,0.4,3,0,34.36499974008418,72.353700271972,False,False,556.7958787353575
req_562451,2026-05-19 21:23:45.826584,/api/orders,DELETE,regular,user_188,complex,11,159,False,0.37,3,0,38.6149596295164,86.37249430326169,False,False,604.0771486590522
req_569138,2026-05-19 21:24:33.826584,/api/inventory,DELETE,vip,user_466,complex,13,150,False,0.61,2,0,19.8588488423063,22.887975129296077,False,False,350.2941606041273
req_178221,2026-05-19 21:26:01.826584,/api/orders,PUT,vip,user_678,complex,15,128,False,0.8,3,0,49.20508148921696,92.16982711041747,False,False,524.1612659002453
req_963747,2026-05-19 21:27:49.826584,/api/search,DELETE,vip,user_411,simple,3,6,False,0.4,2,0,27.355142811908536,42.464209795357554,False,False,310.26111701130657
req_949364,2026-05-19 21:31:16.826584,/api/inventory,DELETE,bot,user_230,medium,7,15,False,0.77,2,0,17.846661169337278,23.170113533597668,False,False,362.8340444916813
req_173305,2026-05-19 21:37:33.826584,/api/search,PUT,new,user_749,complex,13,125,False,0.32,2,0,29.83789699413568,47.12241613139418,False,False,805.8779796004794
req_162991,2026-05-19 21:39:34.826584,/api/payments,DELETE,new,user_92,simple,2,3,False,0.73,3,0,121.16723760492712,198.71701632027577,False,False,650.4246985612779
req_116059,2026-05-19 21:42:41.826584,/api/users,DELETE,internal,user_904,complex,13,91,False,0.44,2,0,18.332793586071496,24.448458557318318,False,False,241.8935285919608
req_718133,2026-05-19 21:42:58.826584,/api/products,PUT,regular,user_969,complex,13,183,True,0.74,2,0,31.9360980253083,61.047584232339574,False,False,289.5665415352934
req_650702,2026-05-19 21:50:15.826584,/api/inventory,PUT,vip,user_119,simple,1,7,False,0.51,2,1,50.0,69.32004040716123,False,True,522.4993227701111
req_541528,2026-05-19 21:52:48.826584,/api/products,PUT,internal,user_58,complex,10,75,False,0.87,2,0,27.210461913811677,47.47385590407535,False,False,197.86078826316094
req_561067,2026-05-19 22:01:04.826584,/api/search,POST,internal,user_391,simple,3,4,False,0.42,2,1,200.0,233.1456245944301,False,True,1215.5663160838471
req_940078,2026-05-19 22:09:18.826584,/api/auth/login,GET,bot,user_128,simple,3,3,False,0.37,2,0,47.70505889652159,68.85754611392926,False,False,438.92006373087145
req_778419,2026-05-19 22:09:38.826584,/api/inventory,GET,vip,user_579,medium,8,34,False,0.83,2,0,19.986360676317794,24.714106062973446,False,False,235.19072126017136
req_882872,2026-05-19 22:11:55.826584,/api/search,GET,internal,user_404,complex,12,70,False,0.39,2,1,300.0,324.2312567232832,False,True,2146.295899152585
req_366839,2026-05-19 22:12:33.826584,/api/payments,POST,vip,user_911,complex,11,196,False,0.47,3,1,450.0,572.9734052953845,False,True,3194.191629386037
req_340948,2026-05-19 22:15:29.826584,/api/auth/login,PUT,vip,user_235,simple,1,6,True,0.35,2,0,44.74360647540104,71.21253991677466,False,False,296.1678491862258
req_932924,2026-05-19 22:18:58.826584,/api/auth/login,GET,new,user_775,simple,3,2,True,0.29,2,0,51.67328795350953,77.63728191604088,False,False,373.4901465421608
req_156532,2026-05-19 22:26:30.826584,/api/users,PUT,vip,user_807,medium,7,13,False,0.5,2,0,21.532853786922594,26.754079027730537,False,False,194.58590603932743
req_955714,2026-05-19 22:26:34.826584,/api/inventory,GET,bot,user_58,simple,2,10,False,0.42,2,0,19.07529892791226,24.391284760868466,False,False,259.44540744055877
req_703657,2026-05-19 22:28:24.826584,/api/payments,GET,internal,user_958,simple,3,2,True,0.84,3,1,300.0,363.4248448937014,True,False,960.2384673867846
req_263844,2026-05-19 22:30:44.826584,/api/payments,POST,internal,user_866,complex,10,71,False,0.84,3,0,117.70753981033684,173.58814869497854,False,False,777.9857994380584
req_394464,2026-05-19 22:33:50.826584,/api/users,DELETE,new,user_727,medium,7,47,True,0.54,2,0,23.48977250255068,28.160324716203586,False,False,267.7977388019695
req_739258,2026-05-19 22:34:22.826584,/api/reports,GET,bot,user_806,medium,4,49,False,0.62,3,0,49.27142311158945,95.75242303975767,False,False,5080.613996849512
req_872747,2026-05-19 22:34:59.826584,/api/inventory,DELETE,internal,user_558,medium,4,27,True,0.65,2,0,25.392930579610024,30.30022170626715,False,False,226.12030903813135
req_161453,2026-05-19 22:38:30.826584,/api/products,DELETE,regular,user_891,complex,10,54,True,0.78,2,0,31.136004217080995,52.94650033700148,False,False,263.36516824928134
req_600670,2026-05-19 22:44:17.826584,/api/payments,DELETE,new,user_74,complex,12,147,False,0.22,3,1,300.0,374.6267726148592,True,False,1896.9983779968047
req_663279,2026-05-19 22:47:49.826584,/api/products,POST,regular,user_169,simple,1,2,False,0.75,2,0,27.711063511055443,48.24105208503802,False,False,111.83118321693738
req_712869,2026-05-19 22:48:55.826584,/api/search,GET,vip,user_849,complex,14,115,False,0.58,2,0,27.10303445515849,39.978400797295954,False,False,611.3690404148068
req_218351,2026-05-19 22:53:05.826584,/api/users,POST,internal,user_204,medium,5,34,False,0.35,2,0,27.723302534137012,33.40962496484917,False,False,204.06820766818612
req_635757,2026-05-19 22:55:27.826584,/api/auth/login,POST,vip,user_110,simple,2,1,False,0.51,2,2,120.0,195.0,True,False,676.6231685347
req_596426,2026-05-19 22:55:30.826584,/api/reports,POST,internal,user_416,medium,4,29,False,0.49,3,0,48.38153584977878,108.67544015639902,False,False,916.2967419126386
req_411745,2026-05-19 22:57:49.826584,/api/payments,PUT,regular,user_658,simple,2,4,True,0.4,3,0,116.0758543643669,160.36219035280757,False,False,480.61229988052446
req_365919,2026-05-19 23:00:34.826584,/api/users,PUT,vip,user_147,simple,3,1,False,0.76,2,0,26.950340447508374,31.144348328723538,False,False,428.9694636316893
req_582250,2026-05-19 23:01:01.826584,/api/products,GET,regular,user_594,complex,13,64,False,0.33,2,0,35.12488482448029,60.21110847836371,False,False,268.10339051708013
req_286919,2026-05-19 23:02:08.826584,/api/products,GET,regular,user_189,medium,8,41,False,0.33,2,0,30.20828249251537,52.26274034943975,False,False,147.89265608067868
req_831595,2026-05-19 23:02:26.826584,/api/search,PUT,internal,user_336,medium,4,29,True,0.63,2,2,90.0,150.0,True,False,785.6204720563767
req_997252,2026-05-19 23:02:28.826584,/api/users,PUT,bot,user_931,simple,3,8,True,0.84,2,0,33.775871148374534,38.35141399423322,False,False,744.540367878918
req_299931,2026-05-19 23:02:59.826584,/api/users,POST,bot,user_966,medium,8,35,False,0.43,2,0,26.90088693802723,31.9947198834128,False,False,324.9088935571209
req_669953,2026-05-19 23:03:09.826584,/api/search,POST,vip,user_187,medium,8,50,False,0.83,2,0,34.10429178872184,61.13501503027318,False,False,482.89859108744866
req_778582,2026-05-19 23:04:49.826584,/api/products,DELETE,internal,user_952,simple,1,5,False,0.53,2,0,26.017508490085106,48.05132662511519,False,False,107.90413758722214
req_239399,2026-05-19 23:08:47.826584,/api/reports,PUT,internal,user_200,simple,1,10,False,0.34,3,1,60.0,147.9950747357261,True,False,1027.9151803670547
req_912262,2026-05-19 23:12:38.826584,/api/search,PUT,regular,user_226,simple,3,3,True,0.61,2,0,32.97309914486937,49.641066121511614,False,False,356.6362204628739
req_184162,2026-05-19 23:14:18.826584,/api/reports,POST,vip,user_632,medium,5,21,False,0.26,3,1,150.0,186.41933918559016,True,False,1674.8316543812562
req_952105,2026-05-19 23:15:17.826584,/api/payments,PUT,vip,user_663,complex,9,169,True,0.63,3,0,117.52091553343857,180.86858232826535,False,False,900.7690115136488
req_639588,2026-05-19 23:15:23.826584,/api/products,POST,regular,user_228,simple,2,10,True,0.85,2,0,36.2154972565922,61.76333681768532,False,False,168.85209184049643
req_914867,2026-05-19 23:15:43.826584,/api/orders,POST,regular,user_866,simple,1,10,False,0.21,3,0,35.297359809022396,68.60622915264352,False,False,295.36992353580604
req_875637,2026-05-19 23:15:47.826584,/api/orders,POST,vip,user_577,simple,3,2,False,0.38,3,1,75.0,119.18005683751667,True,False,445.35383002776956
req_470277,2026-05-19 23:16:11.826584,/api/payments,PUT,bot,user_197,simple,3,6,False,0.58,3,0,66.56955637336848,110.04347346956422,False,False,663.0271078000969
req_213304,2026-05-19 23:18:56.826584,/api/search,DELETE,new,user_981,complex,11,167,False,0.66,2,0,40.93478005796275,57.14757968123742,False,False,862.6483201037868
req_472367,2026-05-19 23:20:38.826584,/api/users,PUT,new,user_794,simple,3,7,True,0.23,2,0,25.578890406005993,31.692882362149035,False,False,149.47693760438315
req_245813,2026-05-19 23:24:17.826584,/api/reports,PUT,internal,user_272,complex,10,77,True,0.78,3,0,62.107192037321695,109.60437684125189,False,False,1313.0804564057496
req_635833,2026-05-19 23:25:43.826584,/api/payments,POST,new,user_68,complex,9,122,True,0.79,3,0,83.03910610577803,148.88893615600222,False,False,1030.853173809822
req_303391,2026-05-19 23:25:56.826584,/api/payments,GET,internal,user_120,medium,8,39,False,0.72,3,1,135.0,242.86004658369663,True,False,964.2535394972626
req_976225,2026-05-19 23:26:31.826584,/api/search,POST,internal,user_815,simple,1,2,True,0.23,2,0,29.089950301087704,50.71380205687139,False,False,282.2483220872905
req_108468,2026-05-19 23:27:22.826584,/api/orders,PUT,new,user_283,medium,5,23,False,0.77,3,0,35.085424174273605,80.96831065563696,False,False,472.7888466222511
req_968771,2026-05-19 23:30:14.826584,/api/inventory,GET,vip,user_896,complex,12,128,False,0.59,2,1,20.146027881150243,35.146027881150246,True,False,481.3548037881795
req_547930,2026-05-19 23:31:17.826584,/api/users,GET,new,user_58,complex,11,107,False,0.58,2,1,250.0,253.81875033461728,False,True,4346.909992326755
req_869285,2026-05-19 23:32:49.826584,/api/products,PUT,bot,user_466,complex,9,112,False,0.73,2,0,33.66089118846361,50.748083779573726,False,False,360.4325451833821
req_521299,2026-05-19 23:39:01.826584,/api/payments,PUT,internal,user_655,complex,13,200,True,0.23,3,0,89.55630435031382,166.1818955757854,False,False,786.5710192793293
req_948095,2026-05-19 23:40:52.826584,/api/inventory,POST,vip,user_991,simple,3,10,False,0.65,2,1,66.0,72.35563785880495,True,False,332.80215485268144
req_909649,2026-05-19 23:41:22.826584,/api/inventory,GET,new,user_516,medium,5,45,False,0.45,2,1,28.582413946044312,43.58241394604431,True,False,464.4997704049539
req_843550,2026-05-19 23:43:16.826584,/api/users,GET,regular,user_927,simple,3,5,False,0.59,2,0,32.003282872841,37.68338355618393,False,False,197.63979901918867
req_864657,2026-05-19 23:44:56.826584,/api/orders,POST,new,user_633,medium,4,46,False,0.42,3,0,31.782277495415094,74.87348913296769,False,False,464.49296529803837
req_892507,2026-05-19 23:46:20.826584,/api/reports,PUT,internal,user_636,medium,6,38,True,0.71,3,0,37.276949867380175,78.9669766095897,False,False,936.1504318230694
req_185926,2026-05-19 23:51:29.826584,/api/inventory,PUT,bot,user_355,simple,3,8,True,0.54,2,0,22.289452633688896,26.688622994592983,False,False,276.2825466381829
req_930191,2026-05-19 23:52:08.826584,/api/search,DELETE,vip,user_42,simple,2,4,False,0.84,2,1,200.0,233.06016668986558,False,True,1245.881973629698
req_169220,2026-05-19 23:52:29.826584,/api/inventory,POST,vip,user_317,simple,1,3,True,0.68,2,0,14.063786634054814,20.988862463917904,False,False,158.22489413120135
req_538129,2026-05-19 23:56:04.826584,/api/orders,GET,new,user_930,simple,2,6,False,0.35,3,0,35.802384923890365,74.61417445733517,False,False,343.29553845565755
req_881102,2026-05-19 23:56:45.826584,/api/inventory,GET,bot,user_824,simple,1,2,False,0.41,2,0,20.468845981779435,23.216312466995785,False,False,253.43270576381735
req_879610,2026-05-19 23:58:19.826584,/api/products,DELETE,internal,user_859,complex,10,102,True,0.68,2,0,30.508876014986217,49.60844785209923,False,False,187.33852483718726
req_696111,2026-05-20 00:03:07.826584,/api/search,POST,internal,user_920,medium,4,48,True,0.68,2,0,37.849863386763175,53.94058200629622,False,False,278.6827314568178
req_370959,2026-05-20 00:08:00.826584,/api/products,POST,new,user_536,complex,9,61,True,0.59,2,0,26.898483081858146,40.32622137419943,False,False,567.2507673709912
req_635697,2026-05-20 00:08:03.826584,/api/users,PUT,bot,user_151,medium,8,39,False,0.54,2,0,23.810681665571206,30.668378938384677,False,False,215.96225802225968
req_624563,2026-05-20 00:11:42.826584,/api/products,GET,new,user_742,complex,11,130,False,0.41,2,0,29.47314989019088,54.60106333969762,False,False,228.1841973090337
req_709371,2026-05-20 00:12:11.826584,/api/reports,PUT,regular,user_410,medium,7,36,True,0.78,3,0,67.83417618854833,109.37374798261622,False,False,725.5603230908882
req_410156,2026-05-20 00:13:55.826584,/api/search,DELETE,bot,user_845,simple,3,7,False,0.54,2,0,31.917971584606036,48.780864458246015,False,False,321.92836829203935
req_249076,2026-05-20 00:19:58.826584,/api/auth/login,POST,bot,user_634,simple,2,3,False,0.28,2,0,49.91630196187393,67.04858584492277,False,False,298.13463785049163
req_542471,2026-05-20 00:25:39.826584,/api/products,DELETE,bot,user_24,complex,15,193,True,0.8,2,0,34.259849214330195,57.62897722788085,False,False,233.32509346490386
req_776070,2026-05-20 00:27:53.826584,/api/users,DELETE,bot,user_42,simple,2,6,False,0.81,2,0,24.101008237473522,29.582749270061147,False,False,148.1007697277485
req_162828,2026-05-20 00:28:19.826584,/api/users,PUT,new,user_674,medium,5,42,False,0.3,2,0,24.567222588245183,30.03999105663176,False,False,154.4664991771919
req_624290,2026-05-20 00:29:09.826584,/api/inventory,GET,bot,user_594,simple,1,10,False,0.78,2,0,18.408572525956156,23.347466202015333,False,False,150.8761081031616
req_509254,2026-05-20 00:31:02.826584,/api/products,POST,internal,user_953,medium,7,28,False,0.24,2,0,30.668415051700368,50.70740723922599,False,False,137.13486608775003
req_612016,2026-05-20 00:32:14.826584,/api/inventory,GET,bot,user_21,medium,6,50,False,0.71,2,0,28.466202016708394,33.39363995145212,False,False,216.04385314423624
req_805984,2026-05-20 00:34:47.826584,/api/auth/login,PUT,regular,user_766,medium,5,45,False,0.86,2,0,34.25376462917923,62.68349083475593,False,False,343.37756054389047
req_626529,2026-05-20 00:35:12.826584,/api/users,GET,regular,user_289,medium,7,48,True,0.41,2,1,250.0,255.93861076969398,False,True,925.7351557941355
req_912454,2026-05-20 00:42:49.826584,/api/inventory,GET,regular,user_52,simple,3,6,False,0.81,2,0,20.135760845593026,24.64660467040881,False,False,111.0870340939697
req_335492,2026-05-20 00:48:06.826584,/api/products,GET,vip,user_337,medium,7,43,False,0.38,2,1,60.0,82.92598043663479,True,False,211.66021292007483
req_143598,2026-05-20 00:51:01.826584,/api/orders,DELETE,new,user_886,simple,2,2,True,0.43,3,0,21.936278456052875,63.32275886107918,False,False,183.5011603888497
req_733017,2026-05-20 00:53:39.826584,/api/search,GET,bot,user_779,complex,9,85,False,0.81,2,0,32.43751789639301,54.8010847998973,False,False,618.3264299032138
req_152668,2026-05-20 00:53:41.826584,/api/reports,POST,new,user_451,complex,13,105,False,0.8,3,0,45.58680995599902,103.33516790434629,False,False,1177.924749146217
req_253250,2026-05-20 00:54:44.826584,/api/search,GET,regular,user_608,complex,9,109,True,0.8,2,1,60.0,95.41627888970982,True,False,762.6654663570837
req_390950,2026-05-20 00:55:27.826584,/api/reports,GET,bot,user_788,medium,8,47,False,0.79,3,1,150.0,208.20660614050476,True,False,1729.1086394874023
req_456214,2026-05-20 00:56:39.826584,/api/payments,POST,internal,user_231,medium,6,37,False,0.57,3,0,115.25021161527994,151.6984640420507,False,False,389.6639171101329
