user_id,movie_id,rating,rating_date
U053,M200,2.9,2025-08-17
U002,M048,2.5,2026-02-09
U015,M141,3.5,2026-03-22
U077,M135,2.3,2026-05-20
U032,M177,3.6,2025-11-14
U043,M121,4.3,2025-07-04
U090,M128,3.2,2026-01-11
U016,M186,4.6,2025-10-26
U001,M159,2.4,2025-06-12
U028,M101,2.7,2025-11-19
U079,M089,3.2,2026-03-19
U008,M020,3.7,2025-12-18
U037,M028,2.7,2025-08-23
U038,M058,2.6,2026-01-28
U051,M136,2.5,2025-09-24
U044,M007,3.0,2025-07-30
U018,M194,2.9,2025-10-30
U025,M044,2.1,2026-03-07
U028,M156,3.9,2025-07-22
U031,M116,2.2,2026-01-06
U010,M024,3.3,2026-01-16
U005,M179,2.0,2025-12-27
U017,M134,3.2,2025-08-25
U053,M192,2.6,2026-05-05
U100,M087,3.5,2026-01-25
U064,M102,2.6,2025-10-19
U056,M191,2.4,2026-05-03
U067,M178,3.0,2026-04-07
U015,M192,3.2,2026-03-22
U055,M200,2.9,2026-05-17
U006,M050,2.9,2026-04-28
U067,M053,2.9,2025-11-23
U050,M102,2.9,2025-07-19
U012,M196,2.8,2026-05-13
U059,M019,3.8,2025-12-13
U007,M111,2.9,2025-09-08
U071,M047,3.2,2025-10-15
U074,M028,3.7,2025-09-20
U068,M068,3.2,2025-12-29
U096,M011,3.1,2026-03-28
U031,M078,3.2,2025-08-16
U086,M141,3.1,2025-08-29
U018,M105,3.2,2026-05-03
U028,M060,2.6,2025-06-30
U048,M158,2.4,2026-03-24
U007,M027,2.0,2025-06-19
U089,M005,3.4,2025-07-20
U007,M130,3.5,2025-11-19
U073,M149,3.2,2025-05-29
U074,M047,3.6,2026-05-18
U097,M154,2.5,2025-05-30
U074,M160,4.0,2025-07-10
U054,M197,4.2,2025-07-11
U074,M097,3.0,2025-06-24
U078,M195,3.5,2025-07-23
U096,M187,2.7,2025-06-14
U087,M195,3.4,2025-10-05
U075,M099,3.2,2025-07-04
U073,M064,3.3,2026-03-12
U043,M145,3.6,2026-04-04
U038,M006,3.6,2025-09-12
U040,M146,2.0,2025-07-14
U025,M045,3.0,2026-02-18
U014,M048,2.4,2026-02-01
U038,M200,4.2,2026-03-15
U073,M144,2.9,2026-04-28
U053,M160,2.2,2025-06-02
U003,M143,3.2,2025-09-26
U016,M118,2.9,2025-10-25
U004,M165,3.3,2025-10-12
U067,M156,2.6,2026-02-03
U042,M172,2.7,2025-06-21
U032,M134,3.3,2026-03-17
U085,M144,3.6,2026-05-18
U037,M001,3.3,2025-12-01
U053,M170,3.0,2026-03-27
U019,M178,2.0,2025-08-10
U079,M112,4.1,2025-12-03
U004,M141,2.6,2026-03-12
U070,M174,2.5,2026-03-12
U012,M141,1.9,2025-11-12
U028,M004,2.7,2025-08-12
U062,M110,3.3,2026-04-06
U087,M176,2.8,2026-03-13
U099,M049,2.7,2025-08-29
U041,M147,3.0,2025-12-05
U097,M031,4.7,2026-01-18
U025,M199,2.8,2026-01-10
U031,M151,3.0,2025-12-18
U066,M070,4.1,2025-07-10
U062,M193,2.9,2026-02-01
U066,M112,1.8,2025-07-23
U051,M100,2.9,2026-04-24
U008,M030,3.2,2025-11-09
U065,M052,2.6,2026-04-18
U011,M172,3.1,2026-02-17
U079,M086,4.5,2026-05-13
U007,M017,2.9,2025-11-15
U068,M015,3.4,2025-07-17
U083,M072,2.6,2026-04-15
U038,M162,3.2,2025-07-20
U010,M189,3.1,2025-12-13
U007,M117,3.3,2025-10-30
U067,M051,3.6,2025-08-01
U057,M165,2.9,2025-10-28
U081,M037,2.4,2026-05-01
U094,M095,2.9,2026-02-03
U082,M072,4.7,2026-01-08
U003,M127,2.9,2025-10-13
U057,M154,3.6,2026-01-02
U051,M042,3.6,2026-04-27
U092,M115,3.4,2026-03-16
U086,M034,1.8,2025-07-25
U018,M089,3.5,2026-05-17
U072,M024,3.0,2025-09-17
U093,M161,2.8,2025-09-26
U050,M013,2.2,2026-03-05
U073,M180,3.0,2025-07-22
U009,M197,3.3,2026-01-12
U003,M102,3.4,2025-08-31
U012,M034,2.1,2025-12-17
U026,M089,3.1,2025-11-02
U027,M043,3.2,2025-06-13
U014,M021,3.0,2025-07-22
U021,M001,2.9,2025-11-13
U015,M057,3.7,2025-10-22
U031,M132,3.0,2025-06-18
U041,M034,3.1,2025-09-29
U045,M097,3.8,2026-03-25
U025,M056,2.5,2025-10-09
U010,M171,2.6,2025-08-20
U038,M079,3.8,2026-01-11
U076,M013,2.2,2026-03-01
U075,M083,2.3,2026-05-02
U019,M102,1.8,2025-12-27
U066,M012,3.9,2026-04-08
U007,M061,4.5,2025-10-07
U014,M102,2.8,2025-09-28
U060,M190,3.2,2025-09-13
U086,M132,2.6,2026-02-28
U024,M020,3.3,2026-05-19
U063,M151,2.3,2025-08-25
U024,M027,2.3,2025-07-09
U025,M067,2.0,2025-09-03
U054,M044,2.8,2025-08-06
U070,M088,3.0,2025-09-17
U094,M176,2.7,2025-07-20
U057,M060,3.7,2025-10-20
U030,M139,4.3,2026-01-22
U070,M175,2.5,2025-12-14
U053,M008,2.8,2025-12-04
U030,M147,2.3,2025-10-08
U090,M151,2.5,2025-08-21
U093,M163,2.4,2025-10-19
U059,M123,2.6,2025-06-02
U008,M104,3.2,2025-09-14
U031,M104,3.2,2025-09-03
U047,M196,4.0,2026-05-25
U049,M139,3.1,2026-03-14
U011,M169,2.4,2026-02-28
U024,M058,3.0,2025-07-08
U045,M084,2.5,2025-06-15
U087,M169,2.3,2025-11-20
U002,M199,3.5,2025-12-06
U070,M115,3.4,2026-04-03
U088,M068,2.3,2025-10-31
U067,M167,4.1,2026-02-26
U042,M146,2.3,2025-11-04
U006,M143,2.9,2025-07-28
U069,M198,3.0,2025-06-11
U035,M061,3.7,2025-10-18
U080,M156,2.7,2025-08-22
U037,M140,2.2,2026-05-18
U021,M033,3.5,2026-05-07
U043,M009,3.5,2025-07-21
U089,M187,2.4,2026-01-29
U093,M154,3.0,2025-06-06
U033,M130,3.7,2025-12-28
U083,M034,2.9,2025-12-25
U078,M087,1.9,2025-07-18
U009,M166,4.0,2026-04-13
U081,M140,2.9,2025-09-09
U059,M193,3.2,2026-05-08
U089,M168,1.7,2025-10-13
U012,M092,3.9,2026-02-24
U031,M140,2.6,2025-11-02
U058,M100,3.2,2025-09-24
U026,M139,3.0,2025-06-24
U024,M007,4.0,2025-07-15
U058,M071,3.4,2025-11-13
U100,M020,3.1,2025-07-16
U009,M185,3.0,2025-07-09
U085,M119,3.3,2025-09-15
U079,M137,2.0,2025-09-16
U050,M139,3.7,2026-03-11
U080,M148,2.1,2025-10-15
U065,M128,3.8,2026-03-09
U017,M082,3.0,2025-09-04
U074,M051,3.7,2025-09-16
U096,M010,3.2,2025-07-01
U069,M082,2.3,2025-06-12
U068,M001,2.6,2025-11-03
U083,M048,3.1,2025-06-11
U081,M061,3.2,2025-11-19
U007,M179,3.7,2026-01-09
U004,M170,3.3,2025-11-23
U097,M100,2.9,2025-11-12
U094,M159,2.5,2025-12-08
U005,M008,1.8,2025-06-16
U016,M043,4.6,2026-01-03
U048,M069,3.3,2026-01-18
U024,M135,2.3,2025-11-06
U026,M036,4.4,2025-11-27
U079,M076,2.4,2026-02-20
U018,M175,3.1,2025-08-27
U095,M148,2.5,2026-01-09
U044,M104,2.9,2026-03-03
U088,M084,2.4,2026-02-20
U069,M195,2.2,2025-12-05
U093,M124,3.2,2026-02-24
U044,M100,3.1,2026-03-02
U074,M044,2.8,2025-11-01
U076,M057,4.0,2025-06-05
U078,M176,3.8,2025-11-18
U014,M058,3.1,2025-09-10
U051,M095,2.7,2025-11-20
U004,M166,3.7,2025-09-18
U067,M068,2.5,2025-11-10
U072,M084,4.4,2026-05-18
U079,M083,3.3,2025-09-19
U099,M175,2.9,2025-12-30
U034,M058,3.7,2026-05-23
U025,M079,2.8,2025-07-09
U080,M031,3.5,2025-06-15
U066,M148,3.3,2026-04-18
U062,M043,2.1,2026-05-02
U026,M134,3.4,2025-05-31
U035,M010,3.0,2026-04-12
U040,M023,3.1,2025-12-11
U038,M117,3.1,2026-04-01
U042,M084,3.7,2026-02-12
U047,M159,3.3,2026-02-06
U013,M061,2.4,2025-10-20
U058,M082,3.7,2026-05-03
U020,M179,3.0,2025-07-01
U005,M199,2.6,2025-11-26
U023,M117,2.8,2025-11-11
U079,M136,2.8,2026-03-25
U078,M188,3.4,2026-03-20
U035,M093,2.3,2026-03-21
U052,M042,2.8,2026-03-17
U043,M143,3.4,2025-10-19
U054,M015,2.2,2025-12-11
U099,M150,3.5,2025-09-09
U054,M194,2.6,2025-10-08
